# Z=  91  A= 230 Pa  nbeta=  162  Egs= -1753.644 MeV
      0.253      0.000      0.183      0.000      0.017      -1
      0.303      0.000      0.023      0.147      0.197       0
      0.320      0.000      0.023      0.937      0.161       0
      0.337      0.000      0.011      1.786      0.122       0
      0.354      0.000      0.023      2.426      0.100       0
      0.371      0.000      0.023      2.984      0.092       0
      0.387      0.000      0.023      3.377      0.096       0
      0.404      0.000      0.023      3.665      0.111       0
      0.421      0.000      0.023      4.088      0.121       0
      0.438      0.000      0.011      4.363      0.120       0
      0.455      0.000      0.011      4.573      0.121       0
      0.472      0.000      0.000      4.719      0.114       0
      0.489      0.000      0.000      4.822      0.106       0
      0.505      0.000      0.000      4.880      0.100       0
      0.522      0.000      0.000      4.881      0.097       1
      0.539      0.000      0.000      4.827      0.099       0
      0.556      0.000      0.000      4.636      0.106       0
      0.573      0.000      0.000      4.261      0.117       0
      0.590      0.000      0.000      3.886      0.129       0
      0.606      0.000      0.000      3.535      0.138       0
      0.623      0.000      0.000      3.231      0.144       0
      0.640      0.000      0.000      2.976      0.144       0
      0.657      0.000      0.000      2.774      0.141       0
      0.674      0.000      0.000      2.627      0.134       0
      0.691      0.000      0.000      2.532      0.124       0
      0.708      0.000      0.000      2.477      0.114       0
      0.724      0.000      0.000      2.443      0.105       0
      0.741      0.000      0.000      2.411      0.100       0
      0.758      0.000      0.000      2.370      0.100       0
      0.775      0.000      0.000      2.332      0.104       0
      0.792      0.000      0.000      2.314      0.002       2
      0.809      0.000      0.069      2.594      0.002       0
      0.825      0.000      0.115      3.112      0.111       0
      0.842      0.000      0.126      3.310      0.105       0
      0.859      0.000      0.137      3.558      0.099       0
      0.876      0.000      0.149      3.851      0.093       0
      0.893      0.000      0.160      4.166      0.091       0
      0.910      0.000      0.172      4.476      0.092       0
      0.927      0.000      0.183      4.765      0.096       0
      0.943      0.000      0.195      4.985      0.101       0
      0.960      0.000      0.206      5.158      0.105       0
      0.977      0.000      0.218      5.309      0.109       0
      0.994      0.000      0.229      5.455      0.111       0
      1.011      0.000      0.241      5.589      0.111       0
      1.028      0.000      0.252      5.770      0.106       0
      1.044      0.000      0.263      5.957      0.097       0
      1.061      0.000      0.275      6.083      0.088       0
      1.078      0.000      0.286      6.148      0.079       0
      1.095      0.000      0.298      6.089      0.076       0
      1.112      0.000      0.309      5.976      0.070       0
      1.129      0.000      0.309      5.881      0.073       0
      1.145      0.000      0.321      5.848      0.003       0
