# Z=  95  A= 239 Am  nbeta=  107  Egs= -1804.821 MeV
      0.284      0.000      0.000      0.000      0.008      -1
      0.363      0.000      0.053      0.473      0.382       0
      0.379      0.000      0.042      1.289      0.113       0
      0.395      0.000      0.032      2.085      0.043       0
      0.411      0.000      0.021      2.981      0.032       0
      0.427      0.000      0.021      3.852      0.057       0
      0.442      0.000      0.011      4.559      0.073       0
      0.458      0.000      0.021      4.937      0.069       0
      0.474      0.000      0.021      5.092      0.070       0
      0.490      0.000      0.021      5.143      0.077       0
      0.506      0.000      0.011      5.111      0.077       0
      0.521      0.000      0.011      5.165      0.076       0
      0.537      0.000      0.011      5.151      0.075       0
      0.553      0.000      0.011      5.128      0.074       0
      0.569      0.000      0.011      5.332      0.073       0
      0.585      0.000      0.011      5.433      0.075       0
      0.600      0.000      0.000      5.461      0.072       1
      0.616      0.000      0.000      5.203      0.073       0
      0.632      0.000      0.000      4.926      0.074       0
      0.648      0.000      0.000      4.658      0.075       0
      0.664      0.000      0.000      4.234      0.076       0
      0.679      0.000      0.000      3.780      0.076       0
      0.695      0.000      0.000      3.311      0.077       0
      0.711      0.000      0.000      2.818      0.077       0
      0.727      0.000      0.000      2.315      0.077       0
      0.743      0.000      0.000      1.818      0.078       0
      0.758      0.000      0.000      1.347      0.081       0
      0.774      0.000      0.000      0.928      0.085       0
      0.790      0.000      0.000      0.582      0.089       0
      0.806      0.000      0.000      0.320      0.093       0
      0.822      0.000      0.000      0.152      0.095       0
      0.837      0.000      0.000      0.084      0.002       2
      0.853      0.000      0.021      0.164      0.002       0
      0.869      0.000      0.106      0.943      0.002       0
      0.885      0.000      0.127      1.256      0.087       0
      0.901      0.000      0.138      1.423      0.083       0
      0.916      0.000      0.149      1.610      0.080       0
      0.932      0.000      0.159      1.808      0.077       0
      0.948      0.000      0.170      2.034      0.074       0
      0.964      0.000      0.180      2.300      0.073       0
      0.980      0.000      0.191      2.591      0.073       0
      0.995      0.000      0.202      2.889      0.074       0
      1.011      0.000      0.212      3.184      0.075       0
      1.027      0.000      0.223      3.457      0.076       0
      1.043      0.000      0.233      3.693      0.077       0
      1.059      0.000      0.244      3.884      0.076       0
      1.075      0.000      0.255      4.036      0.076       0
      1.090      0.000      0.265      4.139      0.076       0
      1.106      0.000      0.276      4.210      0.076       0
      1.122      0.000      0.286      4.255      0.075       0
      1.138      0.000      0.297      4.282      0.073       0
      1.154      0.000      0.308      4.305      0.071       0
      1.169      0.000      0.318      4.328      0.069       0
      1.185      0.000      0.329      4.348      0.068       0
      1.201      0.000      0.339      4.360      0.067       1
      1.217      0.000      0.350      4.358      0.065       0
      1.233      0.000      0.361      4.339      0.063       0
      1.248      0.000      0.371      4.304      0.061       0
      1.264      0.000      0.382      4.249      0.060       0
      1.280      0.000      0.393      4.173      0.060       0
      1.296      0.000      0.403      4.080      0.060       0
      1.312      0.000      0.414      3.985      0.061       0
      1.327      0.000      0.424      3.899      0.060       0
      1.343      0.000      0.435      3.838      0.059       0
      1.359      0.000      0.446      3.798      0.059       0
      1.375      0.000      0.456      3.769      0.058       0
      1.391      0.000      0.467      3.741      0.057       0
      1.406      0.000      0.477      3.727      0.001       0
      1.422      0.000      0.499      3.724      0.001       0
      1.438      0.000      0.520      3.728      0.055       0
      1.454      0.000      0.530      3.727      0.051       0
      1.470      0.000      0.530      3.727      0.054       0
      1.485      0.000      0.541      3.726      0.054       0
      1.501      0.000      0.552      3.721      0.054       0
      1.517      0.000      0.562      3.698      0.054       0
      1.533      0.000      0.573      3.672      0.054       0
      1.549      0.000      0.584      3.640      0.054       0
      1.564      0.000      0.594      3.598      0.054       0
      1.580      0.000      0.605      3.537      0.054       0
      1.596      0.000      0.615      3.474      0.054       0
      1.612      0.000      0.626      3.413      0.053       0
      1.628      0.000      0.637      3.345      0.051       0
      1.643      0.000      0.647      3.266      0.050       0
      1.659      0.000      0.658      3.203      0.049       0
      1.675      0.000      0.668      3.140      0.048       0
      1.691      0.000      0.679      3.064      0.048       0
      1.707      0.000      0.690      2.958      0.048       0
      1.722      0.000      0.700      2.809      0.048       0
      1.738      0.000      0.711      2.633      0.048       0
      1.754      0.000      0.721      2.452      0.048       0
      1.770      0.000      0.732      2.274      0.049       0
      1.786      0.000      0.743      2.103      0.050       0
      1.801      0.000      0.753      1.932      0.051       0
      1.817      0.000      0.764      1.756      0.052       0
      1.833      0.000      0.774      1.593      0.053       0
      1.849      0.000      0.785      1.451      0.053       0
      1.865      0.000      0.796      1.302      0.054       0
      1.880      0.000      0.806      1.147      0.054       0
      1.896      0.000      0.817      1.008      0.054       0
      1.912      0.000      0.828      0.871      0.054       0
      1.928      0.000      0.838      0.735      0.054       0
      1.944      0.000      0.849      0.595      0.055       0
      1.959      0.000      0.859      0.451      0.056       0
      1.975      0.000      0.870      0.315      0.058       0
      1.991      0.000      0.881      0.186      0.061       0
      2.007      0.000      0.891      0.067      0.064       0
      2.015      0.000      0.897      0.000      0.065       0
# Z=  95  A= 240 Am  nbeta=  116  Egs= -1810.230 MeV
      0.298      0.000      0.084      0.000      0.104      -1
      0.361      0.000      0.032      0.663    -15.119       0
      0.377      0.000      0.021      1.733    -15.972       0
      0.392      0.000      0.011      2.858     -4.922       0
      0.408      0.000      0.011      3.842     -2.708       0
      0.424      0.000      0.021      4.712     -1.446       0
      0.439      0.000      0.021      5.408      0.115       0
      0.455      0.000      0.021      5.869     -0.092       0
      0.471      0.000      0.011      6.218     -0.353       0
      0.486      0.000      0.000      6.300      0.090       0
      0.502      0.000      0.000      6.253      0.090       0
      0.518      0.000      0.000      6.289      0.091       0
      0.534      0.000      0.011      6.233     -0.330       0
      0.549      0.000      0.011      6.081     -0.168       0
      0.565      0.000      0.011      6.266      0.012       0
      0.581      0.000      0.011      6.411      0.085       0
      0.596      0.000      0.000      6.494      0.081       1
      0.612      0.000      0.000      6.386      0.084       0
      0.628      0.000      0.000      6.208      0.085       0
      0.643      0.000      0.000      6.008      0.085       0
      0.659      0.000      0.000      5.616      0.086       0
      0.675      0.000      0.000      5.074      0.088       0
      0.690      0.000      0.000      4.501      0.095       0
      0.706      0.000      0.000      3.895      0.108       0
      0.722      0.000      0.000      3.276      0.124       0
      0.738      0.000      0.000      2.677      0.141       0
      0.753      0.000      0.000      2.130      0.156       0
      0.769      0.000      0.000      1.664      0.168       0
      0.785      0.000      0.000      1.289      0.174       0
      0.800      0.000      0.000      1.012      0.175       0
      0.816      0.000      0.000      0.841      0.169       0
      0.832      0.000      0.000      0.774      0.160       2
      0.847      0.000      0.011      0.817      0.144       0
      0.863      0.000      0.021      0.878      0.002       0
      0.879      0.000      0.042      0.970      0.108       0
      0.894      0.000      0.053      1.013      0.002       0
      0.910      0.000      0.074      1.149      0.002       0
      0.926      0.000      0.116      1.563      0.002       0
      0.942      0.000      0.147      1.890      0.073       0
      0.957      0.000      0.158      2.092      0.076       0
      0.973      0.000      0.168      2.385      0.082       0
      0.989      0.000      0.179      2.751      0.090       0
      1.004      0.000      0.189      3.172      0.095       0
      1.020      0.000      0.200      3.619      0.096       0
      1.036      0.000      0.210      4.052      0.093       0
      1.051      0.000      0.221      4.401      0.091       0
      1.067      0.000      0.231      4.672      0.090       0
      1.083      0.000      0.242      4.843      0.092       0
      1.098      0.000      0.253      4.940      0.096       0
      1.114      0.000      0.263      4.975      0.100       0
      1.130      0.000      0.274      5.013      0.001       0
      1.146      0.000      0.305      5.129      0.105       0
      1.161      0.000      0.316      5.258      0.102       0
      1.177      0.000      0.326      5.401      0.097       0
      1.193      0.000      0.337      5.526      0.091       0
      1.208      0.000      0.347      5.612      0.086       0
      1.224      0.000      0.358      5.653      0.082       1
      1.240      0.000      0.368      5.643      0.079       0
      1.255      0.000      0.379      5.573      0.077       0
      1.271      0.000      0.389      5.451      0.075       0
      1.287      0.000      0.400      5.307      0.074       0
      1.302      0.000      0.410      5.162      0.074       0
