# Z=  94  A= 237 Pu  nbeta=  111  Egs= -1793.742 MeV
      0.288      0.000      0.043      0.000      0.319      -1
      0.353      0.000      0.032      0.392      0.196       0
      0.369      0.000      0.022      1.048      0.158       0
      0.385      0.000      0.011      1.705      0.114       0
      0.401      0.000      0.011      2.224      0.102       0
      0.417      0.000      0.022      3.079      0.098       0
      0.433      0.000      0.011      3.779      0.088       0
      0.449      0.000      0.011      4.318      0.089       0
      0.465      0.000      0.011      4.607      0.088       0
      0.481      0.000      0.000      4.741      0.080       0
      0.497      0.000      0.000      4.715      0.077       0
      0.513      0.000      0.000      4.766      0.076       0
      0.529      0.000      0.000      4.768      0.075       0
      0.545      0.000      0.000      4.688      0.075       0
      0.561      0.000      0.000      4.790      0.076       0
      0.577      0.000      0.000      4.963      0.079       0
      0.593      0.000      0.000      5.098      0.082       1
      0.609      0.000      0.000      4.953      0.086       0
      0.625      0.000      0.000      4.588      0.089       0
      0.641      0.000      0.000      4.208      0.091       0
      0.657      0.000      0.000      3.808      0.092       0
      0.673      0.000      0.000      3.378      0.091       0
      0.689      0.000      0.000      2.930      0.090       0
      0.705      0.000      0.000      2.454      0.090       0
      0.721      0.000      0.000      1.945      0.090       0
      0.737      0.000      0.000      1.426      0.090       0
      0.753      0.000      0.000      0.925      0.090       0
      0.769      0.000      0.000      0.470      0.087       0
      0.785      0.000      0.000      0.091      0.078       0
      0.801      0.000      0.000     -0.194      0.065       0
      0.817      0.000      0.000     -0.377      0.059       0
      0.833      0.000      0.000     -0.448      0.002       2
      0.849      0.000      0.065     -0.139      0.101       0
      0.865      0.000      0.076      0.094      0.142       0
      0.881      0.000      0.086      0.389      0.172       0
      0.897      0.000      0.097      0.722      0.189       0
      0.913      0.000      0.108      1.067      0.177       0
      0.929      0.000      0.119      1.415      0.150       0
      0.945      0.000      0.129      1.763      0.117       0
      0.961      0.000      0.140      2.099      0.085       0
      0.977      0.000      0.151      2.441      0.064       0
      0.994      0.000      0.162      2.791      0.054       0
      1.010      0.000      0.173      3.150      0.053       0
      1.026      0.000      0.183      3.515      0.061       0
      1.042      0.000      0.194      3.885      0.097       0
      1.058      0.000      0.205      4.177      0.111       0
      1.074      0.000      0.216      4.406      0.099       0
      1.090      0.000      0.227      4.510      0.085       1
      1.106      0.000      0.237      4.464      0.071       0
      1.122      0.000      0.237      4.383      0.066       0
      1.138      0.000      0.248      4.283      0.064       0
      1.154      0.000      0.259      4.234      0.001       0
      1.170      0.000      0.345      4.355      0.056       0
      1.186      0.000      0.345      4.405      0.059       0
      1.202      0.000      0.356      4.439      0.055       0
      1.218      0.000      0.356      4.372      0.057       0
      1.234      0.000      0.367      4.169      0.054       0
      1.250      0.000      0.378      3.910      0.051       0
      1.266      0.000      0.388      3.657      0.047       0
      1.282      0.000      0.399      3.436      0.044       0
      1.298      0.000      0.410      3.340      0.001       0
      1.314      0.000      0.432      3.313      0.001       2
      1.330      0.000      0.453      3.361      0.001       0
      1.346      0.000      0.475      3.463      0.001       0
      1.362      0.000      0.496      3.568      0.057       0
      1.378      0.000      0.507      3.619      0.074       0
      1.394      0.000      0.518      3.668      0.089       0
      1.410      0.000      0.529      3.725      0.099       0
      1.426      0.000      0.539      3.795      0.089       0
      1.442      0.000      0.550      3.828      0.080       0
      1.458      0.000      0.561      3.869      0.073       0
      1.474      0.000      0.572      3.911      0.073       1
      1.490      0.000      0.583      3.908      0.078       0
      1.506      0.000      0.593      3.891      0.001       0
      1.522      0.000      0.604      3.895      0.081       0
      1.538      0.000      0.615      3.904      0.074       0
      1.554      0.000      0.626      3.900      0.063       0
      1.570      0.000      0.637      3.887      0.056       0
      1.586      0.000      0.647      3.875      0.055       0
      1.602      0.000      0.658      3.829      0.054       0
      1.618      0.000      0.669      3.756      0.049       0
      1.634      0.000      0.669      3.701      0.049       0
      1.651      0.000      0.669      3.675      0.054       0
      1.667      0.000      0.680      3.631      0.053       0
      1.683      0.000      0.691      3.533      0.054       0
      1.699      0.000      0.701      3.413      0.055       0
      1.715      0.000      0.712      3.287      0.056       0
