# Z=  96  A= 241 Cm  nbeta=  106  Egs= -1815.762 MeV
      0.722      0.000      0.000      3.191      0.107       0
      0.738      0.000      0.000      2.549      0.125       0
      0.753      0.000      0.000      1.968      0.148       0
      0.769      0.000      0.000      1.469      0.170       0
      0.784      0.000      0.000      1.062      0.186       0
      0.799      0.000      0.000      0.755      0.191       0
      0.815      0.000      0.000      0.550      0.182       0
      0.830      0.000      0.000      0.427      0.162       0
      0.845      0.000      0.000      0.357      0.137       0
      0.861      0.000      0.000      0.312      0.112       0
      0.876      0.000      0.000      0.276      0.090       0
      0.891      0.000      0.000      0.261      0.002       2
      0.907      0.000      0.051      0.422      0.002       0
      0.891      0.000      0.072      0.553      0.065       0
      0.907      0.000      0.082      0.635      0.001       0
      0.922      0.000      0.103      0.862      0.002       0
      0.938      0.000      0.154      1.407      0.002       0
      0.953      0.000      0.195      1.928      0.048       0
      0.968      0.000      0.205      2.062      0.049       0
      0.984      0.000      0.216      2.164      0.052       0
      0.999      0.000      0.226      2.256      0.055       0
      1.014      0.000      0.236      2.382      0.058       0
      1.030      0.000      0.246      2.555      0.061       0
      1.045      0.000      0.257      2.792      0.064       0
      1.061      0.000      0.267      3.085      0.070       0
      1.076      0.000      0.277      3.372      0.075       0
      1.091      0.000      0.287      3.656      0.083       0
      1.107      0.000      0.298      3.946      0.087       0
      1.122      0.000      0.308      4.244      0.084       0
      1.137      0.000      0.318      4.512      0.079       0
      1.153      0.000      0.328      4.754      0.066       0
      1.168      0.000      0.339      4.938      0.059       0
      1.184      0.000      0.349      5.077      0.057       0
      1.199      0.000      0.359      5.181      0.059       0
      1.214      0.000      0.369      5.264      0.061       0
      1.230      0.000      0.380      5.329      0.062       0
      1.245      0.000      0.390      5.388      0.061       0
      1.260      0.000      0.400      5.407      0.062       1
      1.276      0.000      0.411      5.401      0.062       0
      1.291      0.000      0.421      5.347      0.063       0
      1.306      0.000      0.431      5.239      0.059       0
      1.322      0.000      0.431      5.093      0.064       0
      1.337      0.000      0.441      4.932      0.060       0
      1.353      0.000      0.441      4.773      0.067       0
      1.368      0.000      0.452      4.629      0.069       0
      1.383      0.000      0.462      4.502      0.065       0
      1.399      0.000      0.462      4.382      0.073       0
      1.414      0.000      0.472      4.258      0.074       0
      1.429      0.000      0.482      4.130      0.073       0
      1.445      0.000      0.493      3.986      0.071       0
      1.460      0.000      0.503      3.853      0.068       0
      1.476      0.000      0.513      3.745      0.065       0
      1.491      0.000      0.523      3.648      0.059       0
      1.506      0.000      0.523      3.563      0.061       0
      1.522      0.000      0.534      3.486      0.060       0
      1.537      0.000      0.544      3.415      0.059       0
      1.552      0.000      0.554      3.336      0.058       0
      1.568      0.000      0.564      3.247      0.057       0
      1.583      0.000      0.575      3.146      0.058       0
      1.599      0.000      0.585      3.030      0.059       0
      1.614      0.000      0.595      2.912      0.064       0
      1.629      0.000      0.606      2.799      0.071       0
      1.645      0.000      0.616      2.691      0.077       0
      1.660      0.000      0.626      2.585      0.077       0
      1.675      0.000      0.636      2.481      0.070       0
      1.691      0.000      0.647      2.381      0.062       0
      1.706      0.000      0.657      2.282      0.055       0
      1.721      0.000      0.667      2.197      0.053       0
      1.737      0.000      0.677      2.153      0.056       0
      1.752      0.000      0.688      2.080      0.056       0
      1.768      0.000      0.698      1.958      0.053       0
      1.783      0.000      0.708      1.836      0.052       0
      1.798      0.000      0.718      1.737      0.051       0
      1.814      0.000      0.729      1.655      0.050       0
      1.829      0.000      0.739      1.582      0.050       0
      1.844      0.000      0.749      1.507      0.051       0
      1.860      0.000      0.759      1.416      0.053       0
      1.875      0.000      0.770      1.312      0.051       0
      1.891      0.000      0.780      1.211      0.049       0
      1.906      0.000      0.790      1.116      0.048       0
      1.921      0.000      0.801      0.992      0.053       0
      1.937      0.000      0.811      0.828      0.062       0
      1.952      0.000      0.821      0.644      0.072       0
      1.967      0.000      0.831      0.497      0.076       0
      1.983      0.000      0.842      0.359      0.082       0
      1.998      0.000      0.852      0.229      0.088       0
      2.014      0.000      0.862      0.109      0.093       0
      2.029      0.000      0.872      0.000      0.093       0
# Z=  96  A= 244 Cm  nbeta=  106  Egs= -1835.309 MeV
      0.290      0.000      0.000      0.000      0.006      -1
      0.382      0.000      0.041      0.690      0.066       0
      0.397      0.000      0.041      1.632      0.065       0
      0.412      0.000      0.051      2.263      0.065       0
      0.427      0.000      0.041      2.884      0.061       0
      0.443      0.000      0.031      3.520      0.060       0
      0.458      0.000      0.020      4.155      0.057       0
      0.473      0.000      0.020      4.756      0.060       0
      0.488      0.000      0.010      5.191      0.056       0
      0.504      0.000      0.010      5.329      0.060       0
      0.519      0.000      0.020      5.393      0.056       0
      0.534      0.000      0.020      5.342      0.056       0
      0.550      0.000      0.020      5.113      0.056       0
      0.565      0.000      0.020      5.185      0.057       0
      0.580      0.000      0.010      5.187      0.053       0
      0.595      0.000      0.010      5.109      0.052       0
      0.611      0.000      0.010      5.217      0.051       0
      0.626      0.000      0.010      5.349      0.053       0
      0.641      0.000      0.000      5.408      0.050       1
      0.656      0.000      0.000      5.194      0.052       0
      0.672      0.000      0.000      4.648      0.053       0
      0.687      0.000      0.000      4.091      0.056       0
      0.702      0.000      0.000      3.523      0.059       0
      0.717      0.000      0.000      2.892      0.063       0
      0.733      0.000      0.000      2.293      0.066       0
      0.748      0.000      0.000      1.743      0.068       0
      0.763      0.000      0.000      1.257      0.069       0
      0.779      0.000      0.000      0.846      0.069       0
      0.794      0.000      0.000      0.521      0.069       0
      0.809      0.000      0.000      0.288      0.068       0
      0.824      0.000      0.000      0.130      0.066       0
      0.840      0.000      0.000      0.025      0.065       0
      0.855      0.000      0.000     -0.048      0.064       0
      0.870      0.000      0.000     -0.102      0.063       0
      0.885      0.000      0.000     -0.125      0.002       2
      0.901      0.000      0.041     -0.002      0.002       0
      0.916      0.000      0.092      0.422      0.002       0
      0.931      0.000      0.132      0.893      0.002       0
      0.946      0.000      0.163      1.309      0.062       0
      0.962      0.000      0.173      1.471      0.059       0
      0.977      0.000      0.183      1.622      0.056       0
      0.992      0.000      0.193      1.737      0.002       0
      1.008      0.000      0.214      1.938      0.002       0
      1.023      0.000      0.234      2.185      0.001       0
      1.038      0.000      0.254      2.398      0.055       0
      1.053      0.000      0.265      2.582      0.056       0
      1.069      0.000      0.275      2.810      0.056       0
      1.084      0.000      0.285      3.052      0.056       0
      1.099      0.000      0.295      3.287      0.055       0
      1.114      0.000      0.305      3.500      0.055       0
      1.130      0.000      0.316      3.697      0.054       0
      1.145      0.000      0.326      3.889      0.053       0
      1.160      0.000      0.336      4.080      0.052       0
      1.175      0.000      0.346      4.278      0.052       0
      1.191      0.000      0.356      4.462      0.052       0
      1.206      0.000      0.366      4.635      0.051       0
      1.221      0.000      0.377      4.779      0.051       0
      1.237      0.000      0.387      4.887      0.050       0
      1.252      0.000      0.397      4.954      0.050       0
      1.267      0.000      0.407      4.981      0.049       1
      1.282      0.000      0.417      4.965      0.045       0
      1.298      0.000      0.417      4.912      0.049       0
      1.313      0.000      0.428      4.825      0.049       0
      1.328      0.000      0.438      4.712      0.045       0
      1.343      0.000      0.438      4.566      0.050       0
      1.359      0.000      0.448      4.398      0.047       0
      1.374      0.000      0.448      4.215      0.051       0
      1.389      0.000      0.458      4.024      0.052       0
      1.404      0.000      0.468      3.826      0.049       0
      1.420      0.000      0.468      3.640      0.053       0
      1.435      0.000      0.478      3.457      0.049       0
      1.450      0.000      0.478      3.289      0.052       0
      1.465      0.000      0.489      3.128      0.052       0
      1.481      0.000      0.499      2.983      0.052       0
      1.496      0.000      0.509      2.839      0.051       0
      1.511      0.000      0.519      2.689      0.050       0
      1.527      0.000      0.529      2.549      0.049       0
      1.542      0.000      0.539      2.430      0.049       0
      1.557      0.000      0.550      2.325      0.048       0
      1.572      0.000      0.560      2.214      0.048       0
      1.588      0.000      0.570      2.090      0.047       0
      1.603      0.000      0.580      1.974      0.047       0
      1.618      0.000      0.590      1.881      0.047       0
      1.633      0.000      0.601      1.776      0.047       0
      1.649      0.000      0.611      1.669      0.048       0
      1.664      0.000      0.621      1.570      0.048       0
      1.679      0.000      0.631      1.482      0.048       0
      1.694      0.000      0.641      1.396      0.048       0
      1.710      0.000      0.651      1.308      0.047       0
      1.725      0.000      0.662      1.217      0.047       0
      1.740      0.000      0.672      1.132      0.046       0
      1.756      0.000      0.682      1.053      0.045       0
      1.771      0.000      0.692      0.983      0.045       0
      1.786      0.000      0.702      0.921      0.044       0
      1.801      0.000      0.713      0.860      0.044       0
      1.817      0.000      0.723      0.769      0.044       0
      1.832      0.000      0.733      0.686      0.043       0
      1.847      0.000      0.743      0.614      0.043       0
      1.862      0.000      0.753      0.544      0.043       0
      1.878      0.000      0.763      0.471      0.043       0
      1.893      0.000      0.774      0.390      0.043       0
      1.908      0.000      0.784      0.298      0.043       0
      1.923      0.000      0.794      0.202      0.043       0
      1.939      0.000      0.804      0.108      0.043       0
      1.954      0.000      0.814      0.024      0.043       0
      1.958      0.000      0.817      0.000      0.043       0
# Z=  96  A= 245 Cm  nbeta=  111  Egs= -1839.340 MeV
      0.303      0.000      0.000      0.000      0.202      -1
      0.379      0.000      0.000      0.330      0.224       0
      0.394      0.000      0.000      1.137      0.178       0
      0.409      0.000      0.000      1.843      0.127       0
      0.425      0.000      0.000      2.542      0.084       0
      0.440      0.000      0.000      3.345      0.066       0
      0.455      0.000      0.010      4.073      0.058       0
      0.470      0.000      0.010      4.677      0.065       0
      0.485      0.000      0.020      5.127      0.068       0
      0.500      0.000      0.020      5.334      0.069       0
      0.516      0.000      0.020      5.591      0.070       0
      0.531      0.000      0.020      5.671      0.072       1
      0.546      0.000      0.010      5.539      0.065       0
      0.561      0.000      0.010      5.557      0.062       0
      0.576      0.000      0.010      5.561      0.062       0
      0.591      0.000      0.000      5.465      0.058       0
      0.606      0.000      0.010      5.402      0.060       0
      0.622      0.000      0.000      5.499      0.057       0
      0.637      0.000      0.000      5.551      0.061       0
      0.652      0.000      0.000      5.516      0.066       0
      0.667      0.000      0.000      5.081      0.068       0
      0.682      0.000      0.000      4.629      0.066       0
      0.697      0.000      0.000      4.168      0.065       0
      0.713      0.000      0.000      3.558      0.071       0
      0.728      0.000      0.000      2.930      0.089       0
      0.743      0.000      0.000      2.332      0.123       0
      0.758      0.000      0.000      1.781      0.162       0
      0.773      0.000      0.000      1.295      0.195       0
      0.788      0.000      0.000      0.890      0.207       0
      0.804      0.000      0.000      0.578      0.191       0
      0.819      0.000      0.000      0.346      0.155       0
      0.834      0.000      0.000      0.178      0.114       0
      0.849      0.000      0.000      0.054      0.081       0
      0.864      0.000      0.000     -0.030      0.068       0
      0.879      0.000      0.000     -0.063      0.070       2
      0.895      0.000      0.010      0.006      0.076       0
      0.910      0.000      0.020      0.111      0.083       0
      0.925      0.000      0.030      0.258      0.086       0
      0.940      0.000      0.040      0.420      0.084       0
      0.955      0.000      0.040      0.578      0.082       0
      0.970      0.000      0.050      0.724      0.077       0
      0.986      0.000      0.061      0.799      0.070       0
      1.001      0.000      0.071      0.843      0.001       0
      1.016      0.000      0.101      0.957      0.054       0
      1.031      0.000      0.111      0.982      0.001       0
      1.046      0.000      0.252      1.902      0.001       0
      1.061      0.000      0.283      2.240      0.052       0
      1.076      0.000      0.293      2.420      0.052       0
      1.092      0.000      0.303      2.652      0.053       0
      1.107      0.000      0.313      2.926      0.055       0
      1.122      0.000      0.323      3.251      0.060       0
      1.137      0.000      0.333      3.592      0.063       0
      1.152      0.000      0.343      3.934      0.066       0
      1.167      0.000      0.353      4.258      0.065       0
      1.183      0.000      0.363      4.565      0.063       0
      1.198      0.000      0.374      4.837      0.057       0
      1.213      0.000      0.374      5.077      0.059       0
      1.228      0.000      0.384      5.271      0.058       0
      1.243      0.000      0.394      5.414      0.054       0
      1.258      0.000      0.394      5.497      0.057       0
      1.274      0.000      0.404      5.519      0.057       1
      1.289      0.000      0.414      5.483      0.056       0
      1.304      0.000      0.424      5.402      0.051       0
      1.319      0.000      0.424      5.278      0.051       0
      1.334      0.000      0.424      5.122      0.056       0
      1.349      0.000      0.434      4.939      0.054       0
      1.365      0.000      0.434      4.735      0.061       0
      1.380      0.000      0.444      4.523      0.065       0
      1.395      0.000      0.454      4.304      0.068       0
      1.410      0.000      0.464      4.068      0.070       0
      1.425      0.000      0.475      3.818      0.074       0
      1.440      0.000      0.485      3.561      0.079       0
      1.456      0.000      0.495      3.324      0.076       0
      1.471      0.000      0.495      3.114      0.076       0
      1.486      0.000      0.495      2.926      0.082       0
      1.501      0.000      0.505      2.742      0.082       0
      1.516      0.000      0.515      2.548      0.080       0
      1.531      0.000      0.525      2.377      0.077       0
      1.547      0.000      0.535      2.228      0.074       0
      1.562      0.000      0.545      2.092      0.072       0
      1.577      0.000      0.555      1.961      0.069       0
      1.592      0.000      0.565      1.829      0.067       0
      1.607      0.000      0.575      1.708      0.066       0
      1.622      0.000      0.586      1.598      0.065       0
      1.637      0.000      0.596      1.500      0.065       0
      1.653      0.000      0.606      1.416      0.066       0
      1.668      0.000      0.616      1.335      0.067       0
      1.683      0.000      0.626      1.252      0.068       0
      1.698      0.000      0.636      1.158      0.067       0
      1.713      0.000      0.646      1.050      0.064       0
      1.728      0.000      0.656      0.952      0.061       0
      1.744      0.000      0.666      0.861      0.058       0
      1.759      0.000      0.676      0.777      0.056       0
      1.774      0.000      0.687      0.703      0.055       0
      1.789      0.000      0.697      0.662      0.001       0
      1.804      0.000      0.727      0.599      0.054       0
      1.819      0.000      0.737      0.565      0.053       0
      1.835      0.000      0.747      0.530      0.049       0
      1.850      0.000      0.747      0.505      0.047       0
      1.865      0.000      0.737      0.504      0.051       0
      1.880      0.000      0.737      0.518      0.058       0
      1.895      0.000      0.747      0.514      0.064       0
      1.910      0.000      0.757      0.504      0.072       0
      1.926      0.000      0.767      0.481      0.078       0
      1.941      0.000      0.777      0.432      0.078       0
      1.956      0.000      0.787      0.367      0.068       0
      1.971      0.000      0.798      0.285      0.067       0
      1.986      0.000      0.808      0.175      0.081       0
      2.001      0.000      0.818      0.075      0.087       0
      2.017      0.000      0.828      0.011      0.077       0
      2.019      0.000      0.829      0.000      0.077       0
# Z=  96  A= 246 Cm  nbeta=  109  Egs= -1846.292 MeV
      0.301      0.000      0.000      0.000      0.070      -1
      0.376      0.000      0.040      0.584      0.068       0
      0.392      0.000      0.050      1.299      0.067       0
      0.407      0.000      0.060      1.916      0.067       0
      0.422      0.000      0.050      2.418      0.065       0
      0.437      0.000      0.040      3.032      0.064       0
      0.452      0.000      0.030      3.639      0.063       0
      0.467      0.000      0.020      4.089      0.060       0
      0.482      0.000      0.020      4.512      0.061       0
      0.497      0.000      0.010      4.834      0.060       0
      0.512      0.000      0.020      5.176      0.058       0
      0.527      0.000      0.010      5.366      0.057       1
      0.542      0.000      0.000      5.334      0.055       0
      0.557      0.000      0.010      5.278      0.051       0
      0.572      0.000      0.010      5.283      0.053       0
      0.587      0.000      0.000      5.179      0.050       0
      0.602      0.000      0.000      5.034      0.049       0
      0.617      0.000      0.000      5.162      0.048       0
      0.632      0.000      0.000      5.244      0.048       0
      0.648      0.000      0.000      5.286      0.048       0
      0.663      0.000      0.000      5.030      0.048       0
      0.678      0.000      0.000      4.696      0.049       0
      0.693      0.000      0.000      4.345      0.050       0
      0.708      0.000      0.000      3.840      0.051       0
      0.723      0.000      0.000      3.202      0.054       0
      0.738      0.000      0.000      2.607      0.057       0
      0.753      0.000      0.000      2.091      0.061       0
      0.768      0.000      0.000      1.656      0.064       0
      0.783      0.000      0.000      1.306      0.066       0
      0.798      0.000      0.000      1.038      0.066       0
      0.813      0.000      0.000      0.833      0.066       0
      0.828      0.000      0.000      0.664      0.064       0
      0.843      0.000      0.000      0.507      0.063       0
      0.858      0.000      0.000      0.377      0.062       0
      0.873      0.000      0.000      0.307      0.061       0
      0.888      0.000      0.000      0.299      0.002       2
      0.904      0.000      0.080      0.811      0.002       0
      0.919      0.000      0.100      1.086      0.064       0
      0.934      0.000      0.110      1.277      0.064       0
      0.949      0.000      0.120      1.448      0.064       0
      0.964      0.000      0.130      1.589      0.063       0
      0.979      0.000      0.140      1.692      0.001       0
      0.994      0.000      0.160      1.880      0.063       0
      1.009      0.000      0.170      1.985      0.063       0
      1.024      0.000      0.180      2.069      0.001       0
      1.039      0.000      0.210      2.318      0.001       0
      1.054      0.000      0.240      2.585      0.001       0
      1.069      0.000      0.280      2.956      0.054       0
      1.084      0.000      0.290      3.058      0.051       0
      1.099      0.000      0.300      3.248      0.051       0
      1.114      0.000      0.310      3.468      0.051       0
      1.129      0.000      0.320      3.699      0.052       0
      1.145      0.000      0.330      3.944      0.053       0
      1.160      0.000      0.340      4.213      0.053       0
      1.175      0.000      0.350      4.489      0.053       0
      1.190      0.000      0.361      4.752      0.052       0
