# Z=  92  A= 231 U   nbeta=  155  Egs= -1759.716 MeV
      0.251      0.000      0.159      0.000      0.011      -1
      0.334      0.000      0.011      0.737      0.111       0
      0.351      0.000      0.011      1.438      0.100       0
      0.368      0.000      0.023      2.056      0.091       0
      0.385      0.000      0.023      2.505      0.088       0
      0.401      0.000      0.023      2.788      0.095       0
      0.418      0.000      0.023      3.245      0.099       0
      0.435      0.000      0.011      3.528      0.095       0
      0.452      0.000      0.011      3.723      0.099       0
      0.468      0.000      0.000      3.844      0.095       0
      0.485      0.000      0.000      3.962      0.099       0
      0.502      0.000      0.000      4.072      0.105       0
      0.518      0.000      0.000      4.160      0.112       0
      0.535      0.000      0.000      4.193      0.116       1
      0.552      0.000      0.000      4.127      0.117       0
      0.569      0.000      0.000      3.791      0.115       0
      0.585      0.000      0.000      3.431      0.113       0
      0.602      0.000      0.000      3.075      0.112       0
      0.619      0.000      0.000      2.753      0.114       0
      0.636      0.000      0.000      2.478      0.118       0
      0.652      0.000      0.000      2.256      0.120       0
      0.669      0.000      0.000      2.093      0.118       0
      0.686      0.000      0.000      1.989      0.110       0
      0.702      0.000      0.000      1.924      0.100       0
      0.719      0.000      0.000      1.874      0.090       0
      0.736      0.000      0.000      1.815      0.084       0
      0.753      0.000      0.000      1.731      0.082       0
      0.769      0.000      0.000      1.642      0.084       0
      0.786      0.000      0.000      1.579      0.087       0
      0.803      0.000      0.000      1.570      0.002       2
      0.819      0.000      0.102      2.212      0.092       0
      0.836      0.000      0.114      2.448      0.091       0
      0.853      0.000      0.125      2.689      0.087       0
      0.870      0.000      0.136      2.974      0.082       0
      0.886      0.000      0.148      3.296      0.077       0
      0.903      0.000      0.159      3.613      0.074       0
      0.920      0.000      0.170      3.865      0.072       0
      0.937      0.000      0.182      4.086      0.072       0
      0.953      0.000      0.193      4.261      0.074       0
      0.970      0.000      0.204      4.406      0.077       0
      0.987      0.000      0.216      4.536      0.080       0
      1.003      0.000      0.227      4.664      0.081       0
      1.020      0.000      0.238      4.806      0.078       0
      1.037      0.000      0.250      4.943      0.071       0
      1.054      0.000      0.261      5.039      0.064       0
      1.070      0.000      0.273      5.059      0.058       1
      1.087      0.000      0.284      4.970      0.056       0
      1.104      0.000      0.295      4.806      0.057       0
      1.121      0.000      0.307      4.636      0.059       0
      1.137      0.000      0.318      4.528      0.002       2
      1.154      0.000      0.363      4.624      0.060       0
      1.171      0.000      0.375      4.698      0.057       0
      1.187      0.000      0.386      4.782      0.054       0
      1.204      0.000      0.397      4.840      0.077       0
      1.221      0.000      0.397      4.814      0.124       0
      1.238      0.000      0.386      4.794      0.008       0
      1.254      0.000      0.409      4.869      0.062       0
      1.271      0.000      0.420      4.887      0.001       0
      1.288      0.000      0.454      4.943      0.080       0
      1.304      0.000      0.466      4.948      0.086       0
      1.321      0.000      0.477      4.953      0.090       0
      1.338      0.000      0.488      4.946      0.002       0
      1.355      0.000      0.511      4.964      0.002       0
      1.371      0.000      0.534      5.002      0.002       0
      1.388      0.000      0.556      5.067      0.094       0
      1.405      0.000      0.568      5.069      0.002       0
      1.422      0.000      0.591      5.073      0.073       0
      1.438      0.000      0.602      5.105      0.069       0
      1.455      0.000      0.613      5.123      0.067       0
      1.472      0.000      0.625      5.137      0.065       0
      1.488      0.000      0.636      5.177      0.064       0
      1.505      0.000      0.647      5.247      0.067       0
      1.522      0.000      0.659      5.259      0.065       1
      1.539      0.000      0.659      5.232      0.070       0
      1.555      0.000      0.670      5.149      0.068       0
      1.572      0.000      0.681      5.082      0.060       0
      1.589      0.000      0.693      5.003      0.056       0
      1.606      0.000      0.704      4.922      0.055       0
      1.622      0.000      0.715      4.844      0.060       0
      1.639      0.000      0.727      4.766      0.058       0
      1.656      0.000      0.738      4.662      0.058       0
      1.672      0.000      0.750      4.562      0.059       0
      1.689      0.000      0.761      4.499      0.060       0
      1.706      0.000      0.772      4.450      0.062       0
      1.723      0.000      0.784      4.393      0.065       0
      1.739      0.000      0.795      4.334      0.069       0
      1.756      0.000      0.806      4.277      0.071       0
      1.773      0.000      0.806      4.258      0.075       0
      1.789      0.000      0.818      4.241      0.069       0
      1.806      0.000      0.829      4.202      0.073       0
      1.823      0.000      0.840      4.140      0.084       0
      1.840      0.000      0.852      4.084      0.082       0
      1.856      0.000      0.863      4.043      0.071       0
      1.873      0.000      0.874      4.009      0.080       0
      1.890      0.000      0.886      3.975      0.093       0
      1.907      0.000      0.897      3.931      0.089       0
      1.923      0.000      0.909      3.893      0.071       0
      1.940      0.000      0.909      3.867      0.069       0
      1.957      0.000      0.909      3.854      0.076       0
      1.973      0.000      0.920      3.843      0.076       0
      1.990      0.000      0.931      3.819      0.076       0
      2.007      0.000      0.943      3.785      0.073       0
      2.024      0.000      0.954      3.782      0.066       0
      2.040      0.000      0.954      3.782      0.075       2
      2.057      0.000      0.965      3.784      0.077       0
      2.074      0.000      0.977      3.791      0.069       0
      2.091      0.000      0.977      3.808      0.080       0
      2.107      0.000      0.988      3.821      0.078       0
      2.124      0.000      0.999      3.834      0.068       0
      2.141      0.000      0.999      3.856      0.081       0
      2.157      0.000      1.011      3.878      0.082       0
      2.174      0.000      1.022      3.902      0.086       0
      2.191      0.000      1.033      3.909      0.072       0
      2.208      0.000      1.033      3.921      0.082       0
      2.224      0.000      1.045      3.949      0.081       0
      2.241      0.000      1.056      3.979      0.079       0
      2.258      0.000      1.068      4.001      0.077       0
