# Z   N   A      M      Etot    Emac    Emic     b2      b3      b4      b5      b6      b7      b8     Qa      Sp      Sn      S2p     S2n
  98 155 253   79.41   -4.12    1.73   -5.86    0.25    0.00    0.01    0.00   -0.05    0.00    0.02    6.04    6.23    4.74   11.98   11.08
  98 156 254   81.42   -3.83    1.49   -5.32    0.24    0.00    0.01    0.00   -0.04    0.00    0.01    5.96    6.61    6.06   12.33   10.79
  98 157 255   84.89   -3.85    1.88   -5.73    0.25    0.00   -0.01    0.00   -0.05    0.00    0.03    5.65    6.65    4.61   12.75   10.66
  98 158 256   87.10   -3.60    1.47   -5.07    0.24    0.00   -0.01    0.00   -0.04    0.00    0.02    5.50    7.01    5.86   13.10   10.47
  98 159 257   90.59   -3.83    1.55   -5.38    0.24    0.00   -0.02    0.00   -0.04    0.00    0.02    5.11    7.11    4.58   13.49   10.44
  98 160 258   93.10   -3.52    1.37   -4.88    0.23    0.00   -0.02    0.00   -0.03    0.00    0.02    5.06    7.47    5.57   13.86   10.14
  98 161 259   96.47   -4.10    1.46   -5.56    0.23    0.00   -0.04    0.00   -0.03    0.00    0.02    4.54    7.67    4.70   14.26   10.27
  98 162 260   99.33   -3.66    1.43   -5.09    0.22    0.00   -0.04    0.00   -0.02    0.00    0.02    4.52    8.05    5.21   14.66    9.91
  98 163 261  103.76   -3.42    1.28   -4.70    0.21    0.00   -0.05    0.00   -0.01    0.00    0.01    5.18    8.20    3.64   14.99    8.85
  98 164 262  106.68   -3.14    1.11   -4.25    0.21    0.00   -0.04    0.00   -0.01    0.00    0.01    4.85    8.47    5.15   15.29    8.79
  98 165 263  111.31   -2.92    0.90   -3.82    0.19    0.00   -0.04    0.00   -0.01    0.00    0.01    4.71    8.51    3.45   15.55    8.60
  98 166 264  114.38   -2.72    0.94   -3.66    0.19    0.00   -0.04    0.00   -0.01    0.00    0.01    4.56    8.80    5.00   15.92    8.44
  98 167 265  119.00   -2.72    0.59   -3.31    0.16    0.00   -0.03    0.00   -0.01    0.00    0.01    4.29    8.89    3.46   16.17    8.45
  98 168 266  122.19   -2.62    0.72   -3.33    0.17    0.00   -0.04    0.00    0.00    0.00    0.01    4.04    9.21    4.88   16.54    8.34
  98 169 267  126.59   -3.05    1.19   -4.24    0.15    0.04   -0.05    0.01    0.00   -0.01    0.00    3.57    9.45    3.67   16.92    8.55
  98 170 268  130.11   -2.82    0.62   -3.44    0.14    0.00   -0.04    0.00    0.00    0.00    0.00    3.53    9.64    4.55   17.12    8.22
  98 171 269  134.39   -3.59    0.50   -4.09   -0.14    0.00    0.02    0.00    0.01    0.00   -0.01    3.03    9.69    3.79   17.48    8.34
  98 172 270  138.06   -3.42    0.45   -3.86   -0.14    0.00    0.02    0.00    0.01    0.00   -0.01    2.99   10.02    4.40   17.82    8.19
  98 173 271  142.72   -4.01    0.29   -4.30   -0.12    0.00    0.01    0.00    0.00    0.00   -0.01    3.00   10.09    3.42   18.11    7.81
  98 174 272  146.35   -4.08    0.27   -4.34   -0.12    0.00    0.01    0.00    0.01    0.00    0.00    2.62   10.43    4.44   18.46    7.85
  98 175 273  150.99   -4.89    0.23   -5.12   -0.11    0.00    0.00    0.00    0.00    0.00    0.00    2.32   10.48    3.43   18.81    7.87
  98 176 274  155.06   -4.73    0.24   -4.97   -0.11    0.00    0.00    0.00    0.00    0.00    0.00    2.40   10.78    4.01   19.14    7.44
  98 177 275  159.74   -5.70    0.22   -5.92   -0.09    0.00   -0.01    0.00    0.01    0.00    0.00    2.09   10.83    3.39   19.45    7.39
  98 178 276  164.17   -5.37    0.20   -5.57   -0.09    0.00   -0.01    0.00    0.01    0.00    0.00    2.13   11.19    3.65   19.76    7.03
  98 179 277  169.30   -6.08    0.08   -6.15   -0.06    0.00   -0.01    0.00    0.00    0.00    0.00    2.27   11.33    2.93   19.91    6.58
  98 180 278  173.68   -5.99    0.04   -6.03   -0.04    0.00   -0.01    0.00    0.00    0.00    0.00    1.91   11.67    3.69   20.21    6.63
  98 181 279  178.14   -7.57    0.00   -7.57    0.00    0.00    0.00    0.00    0.00    0.00    0.00    1.08   12.28    3.62   20.44    7.31
  98 182 280  183.39   -6.80    0.00   -6.80    0.00    0.00    0.00    0.00    0.00    0.00    0.00    1.65   12.09    2.82   20.85    6.44
  98 183 281  188.57   -7.83    0.00   -7.83    0.00    0.00    0.00    0.00    0.00    0.00    0.00    2.15   12.08    2.89   21.14    5.71
  98 184 282  193.59   -7.48    0.00   -7.48    0.00    0.00    0.00    0.00    0.00    0.00    0.00    1.51   12.38    3.05   21.48    5.94
  98 185 283  201.15   -6.32    0.50   -6.82    0.02   -0.06    0.01   -0.01    0.01    0.00    0.00    3.60   12.29    0.51   21.96    3.56
  98 186 284  206.09   -6.22    0.00   -6.22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    3.18   12.67    3.13   22.19    3.64
  98 187 285  213.52   -5.38    0.94   -6.31    0.03    0.09    0.01    0.01    0.00    0.00    0.00    2.56   12.56    0.64   22.82    3.78
  98 188 286  218.91   -5.01    0.80   -5.80    0.02    0.09    0.01    0.01    0.00    0.00    0.00    2.78   12.86    2.68   23.03    3.32
  98 189 287  225.80   -4.88    1.99   -6.87    0.06    0.12    0.04    0.03    0.01    0.01    0.00    1.61   12.85    1.18   23.57    3.86
  98 190 288  231.46   -4.41    1.81   -6.22    0.06    0.12    0.03    0.03    0.00    0.01    0.00    1.68   13.15    2.41   23.96    3.59
  98 191 289  238.52   -4.29    2.36   -6.64    0.07    0.14    0.03    0.03    0.00    0.00    0.00    1.30   13.12    1.01   24.37    3.42
  98 192 290  244.21   -3.96    2.05   -6.01    0.07    0.13    0.04    0.03    0.00    0.00    0.00    0.95   13.47    2.38   24.66    3.39
  99 135 234   66.70   -0.60    1.15   -1.75    0.25    0.00    0.06    0.00   -0.02    0.00   -0.01    9.74   -0.12    8.40    1.39   17.94
  99 136 235   65.50   -0.74    1.22   -1.96    0.24    0.00    0.07    0.00   -0.01    0.00   -0.01    9.44    0.15    9.27    2.03   17.67
  99 137 236   65.29   -1.43    1.31   -2.74    0.24   -0.02    0.07    0.00   -0.02    0.00   -0.01    9.35    0.54    8.29    2.51   17.56
  99 138 237   64.49   -1.46    1.34   -2.80    0.23    0.00    0.07    0.00   -0.02    0.00   -0.01    9.12    0.64    8.87    2.97   17.15
  99 139 238   64.39   -2.33    1.40   -3.73    0.24    0.00    0.06    0.00   -0.02    0.00   -0.01    8.75    1.03    8.17    3.48   17.04
  99 140 239   64.00   -2.25    1.46   -3.71    0.23    0.00    0.07    0.00   -0.02    0.00   -0.01    8.69    1.14    8.46    3.94   16.63
  99 141 240   64.14   -3.17    1.58   -4.75    0.23    0.00    0.07    0.00   -0.03    0.00   -0.01    8.43    1.51    7.93    4.42   16.39
  99 142 241   64.10   -3.02    1.57   -4.59    0.24    0.00    0.07    0.00   -0.03    0.00   -0.01    8.31    1.65    8.11    4.93   16.05
  99 143 242   64.65   -3.81    1.70   -5.51    0.24    0.00    0.07    0.00   -0.03    0.00   -0.02    8.24    2.12    7.52    5.55   15.63
  99 144 243   64.81   -3.75    1.70   -5.45    0.24    0.00    0.06    0.00   -0.03    0.00   -0.01    7.93    2.20    7.91    5.98   15.43
  99 145 244   65.51   -4.66    1.95   -6.61    0.25    0.00    0.06    0.00   -0.04    0.00   -0.02    7.46    2.63    7.37    6.56   15.28
  99 146 245   66.20   -4.35    1.84   -6.19    0.25    0.00    0.06    0.00   -0.04    0.00   -0.02    7.56    2.72    7.38    7.02   14.76
  99 147 246   67.39   -5.05    1.88   -6.92    0.25    0.00    0.06    0.00   -0.04    0.00   -0.01    7.47    3.13    6.89    7.55   14.27
  99 148 247   68.34   -4.73    1.75   -6.47    0.25    0.00    0.05    0.00   -0.04    0.00   -0.01    7.27    3.23    7.11    8.02   14.00
  99 149 248   69.88   -5.34    1.67   -7.01    0.25    0.00    0.04    0.00   -0.05    0.00    0.00    7.09    3.66    6.54    8.57   13.65
  99 150 249   71.07   -5.05    1.68   -6.73    0.25    0.00    0.04    0.00   -0.05    0.00    0.00    6.86    3.72    6.87    9.01   13.41
  99 151 250   72.68   -5.85    1.73   -7.58    0.25    0.00    0.03    0.00   -0.05    0.00    0.00    6.38    4.15    6.47    9.56   13.34
  99 152 251   74.37   -5.32    1.67   -6.99    0.25    0.00    0.03    0.00   -0.05    0.00    0.00    6.43    4.20    6.38    9.98   12.85
  99 153 252   77.10   -5.25    1.84   -7.09    0.25    0.00    0.02    0.00   -0.06    0.00    0.01    7.02    4.53    5.33   10.39   11.72
  99 154 253   78.81   -4.95    1.69   -6.64    0.25    0.00    0.02    0.00   -0.05    0.00    0.01    6.62    4.55    6.37   10.76   11.70
  99 155 254   81.82   -4.85    1.85   -6.70    0.25    0.00    0.01    0.00   -0.06    0.00    0.02    6.47    4.88    5.06   11.11   11.43
  99 156 255   83.81   -4.51    1.66   -6.17    0.25    0.00    0.01    0.00   -0.05    0.00    0.01    6.39    4.90    6.08   11.50   11.14
  99 157 256   86.96   -4.52    1.98   -6.50    0.25    0.00   -0.01    0.00   -0.05    0.00    0.02    6.19    5.21    4.92   11.86   11.00
  99 158 257   89.19   -4.19    1.69   -5.88    0.25    0.00   -0.01    0.00   -0.05    0.00    0.02    6.03    5.20    5.84   12.20   10.77
  99 159 258   92.38   -4.39    1.79   -6.18    0.24    0.00   -0.02    0.00   -0.05    0.00    0.02    5.71    5.50    4.88   12.61   10.72
  99 160 259   94.87   -4.03    1.50   -5.53    0.24    0.00   -0.02    0.00   -0.04    0.00    0.02    5.63    5.51    5.58   12.98   10.46
  99 161 260   97.98   -4.55    1.52   -6.06    0.23    0.00   -0.04    0.00   -0.03    0.00    0.02    5.14    5.77    4.96   13.44   10.54
  99 162 261  100.83   -4.06    1.48   -5.54    0.23    0.00   -0.04    0.00   -0.03    0.00    0.02    5.12    5.79    5.23   13.85   10.19
  99 163 262  104.87   -3.88    1.30   -5.18    0.21    0.00   -0.05    0.00   -0.01    0.00    0.01    5.60    6.18    4.03   14.38    9.25
  99 164 263  107.81   -3.53    1.15   -4.67    0.21    0.00   -0.05    0.00   -0.01    0.00    0.01    5.28    6.16    5.13   14.63    9.16
  99 165 264  112.12   -3.30    0.94   -4.24    0.19    0.00   -0.04    0.00   -0.01    0.00    0.01    5.02    6.48    3.76   14.99    8.90
  99 166 265  115.12   -3.10    0.94   -4.04    0.20    0.00   -0.04    0.00   -0.01    0.00    0.00    4.84    6.54    5.06   15.34    8.83
  99 167 266  119.60   -2.92    1.01   -3.93    0.18    0.00   -0.05    0.00    0.00    0.00    0.00    4.66    6.68    3.59   15.57    8.65
  99 168 267  122.76   -2.79    0.72   -3.51    0.18    0.00   -0.03    0.00   -0.01    0.00    0.00    4.45    6.71    4.92   15.93    8.51
  99 169 268  127.17   -2.90    0.69   -3.59    0.16    0.00   -0.04    0.00    0.00    0.00    0.00    4.15    6.71    3.67   16.16    8.58
  99 170 269  130.56   -2.75    0.60   -3.35    0.15    0.00   -0.03    0.00    0.00    0.00    0.00    4.02    6.84    4.68   16.48    8.35
  99 171 270  134.88   -3.16    0.70   -3.86    0.14    0.00   -0.04    0.00    0.00    0.00    0.00    3.70    6.80    3.75   16.49    8.43
  99 172 271  138.52   -2.96    0.63   -3.59    0.14    0.00   -0.04    0.00    0.00    0.00    0.00    3.64    6.83    4.43   16.85    8.18
  99 173 272  142.92   -3.50    1.24   -4.74    0.13    0.01   -0.06    0.00    0.02    0.00   -0.01    3.71    7.09    3.68   17.18    8.10
  99 174 273  146.58   -3.49    0.31   -3.80   -0.13    0.00    0.00    0.00    0.01    0.00    0.00    3.36    7.06    4.41   17.49    8.08
  99 175 274  150.94   -4.26    0.25   -4.51   -0.11    0.00   -0.01    0.00    0.00    0.00    0.00    2.99    7.34    3.71   17.82    8.12
  99 176 275  154.95   -4.11    0.26   -4.37   -0.11    0.00   -0.01    0.00    0.00    0.00    0.00    3.03    7.40    4.06   18.17    7.77
  99 177 276  159.30   -5.10    0.42   -5.52   -0.12    0.00   -0.02    0.00    0.01    0.00    0.01    2.69    7.73    3.73   18.56    7.79
  99 178 277  163.74   -4.71    0.35   -5.05   -0.10    0.00   -0.02    0.00    0.01    0.00    0.01    2.77    7.71    3.63   18.90    7.35
  99 179 278  168.72   -5.25    0.11   -5.36   -0.06    0.00   -0.01    0.00    0.00    0.00    0.00    3.02    7.87    3.09   19.20    6.71
  99 180 279  173.11   -5.11    0.10   -5.21   -0.05    0.00   -0.02    0.00    0.00    0.00    0.00    2.62    7.86    3.69   19.53    6.77
  99 181 280  177.84   -6.11    0.16   -6.26   -0.04    0.00   -0.02    0.00   -0.01    0.00    0.00    2.07    7.59    3.34   19.87    7.03
  99 182 281  182.61   -5.77    0.12   -5.89    0.00   -0.03    0.00    0.01    0.00    0.00    0.00    2.12    8.07    3.30   20.16    6.65
  99 183 282  187.50   -6.79    0.12   -6.91    0.00    0.03    0.00   -0.01    0.00    0.00    0.00    1.94    8.36    3.18   20.45    6.48
  99 184 283  192.49   -6.43    0.12   -6.54    0.00    0.03    0.00   -0.01    0.00    0.00    0.00    1.88    8.39    3.08   20.77    6.26
  99 185 284  199.50   -5.51    0.79   -6.29    0.02   -0.08    0.01    0.00    0.01   -0.01    0.00    3.71    8.94    1.06   21.23    4.14
  99 186 285  204.50   -5.31    0.54   -5.85    0.00    0.07    0.00   -0.01    0.00    0.00    0.00    3.39    8.88    3.07   21.56    4.13
  99 187 286  211.40   -4.68    1.17   -5.85    0.02   -0.10    0.01    0.00    0.00   -0.01    0.00    2.82    9.41    1.17   21.97    4.24
  99 188 287  216.73   -4.34    1.16   -5.50    0.02    0.10    0.01    0.00    0.00    0.00    0.00    2.83    9.47    2.74   22.33    3.91
  99 189 288  223.41   -4.11    2.05   -6.16    0.05    0.13    0.03    0.02    0.00    0.01    0.00    2.20    9.67    1.39   22.53    4.13
  99 190 289  228.98   -3.70    1.80   -5.50    0.05   -0.13    0.03   -0.01    0.00   -0.01    0.00    2.07    9.77    2.51   22.93    3.90
  99 191 290  235.77   -3.53    2.35   -5.89    0.06    0.14    0.03    0.02   -0.01    0.00    0.00    1.99   10.03    1.27   23.15    3.78
  99 192 291  241.49   -3.15    2.08   -5.24    0.06    0.14    0.03    0.01    0.00    0.00    0.00    1.74   10.01    2.36   23.49    3.63
 100 136 236   71.81   -0.09    1.13   -1.22    0.22    0.00    0.07    0.00    0.00    0.00   -0.01    9.87    0.98    9.57    1.13   18.14
 100 137 237   71.52   -0.77    1.20   -1.97    0.24   -0.01    0.06    0.00   -0.02    0.00   -0.01    9.80    1.06    8.37    1.60   17.94
 100 138 238   70.36   -0.82    1.20   -2.02    0.23    0.00    0.07    0.00   -0.01    0.00   -0.01    9.57    1.42    9.23    2.06   17.59
 100 139 239   70.16   -1.70    1.29   -2.99    0.24    0.00    0.06    0.00   -0.02    0.00   -0.01    9.19    1.52    8.27    2.55   17.50
 100 140 240   69.43   -1.62    1.31   -2.93    0.23    0.00    0.07    0.00   -0.02    0.00   -0.01    9.15    1.87    8.80    3.00   17.08
 100 141 241   69.48   -2.55    1.44   -3.98    0.23    0.00    0.07    0.00   -0.02    0.00   -0.01    8.91    1.95    8.02    3.46   16.83
 100 142 242   69.07   -2.42    1.43   -3.85    0.23    0.00    0.07    0.00   -0.03    0.00   -0.01    8.79    2.32    8.48    3.97   16.50
 100 143 243   69.53   -3.22    1.60   -4.82    0.24    0.00    0.06    0.00   -0.03    0.00   -0.02    8.74    2.41    7.61    4.53   16.09
 100 144 244   69.34   -3.16    1.59   -4.75    0.24    0.00    0.06    0.00   -0.03    0.00   -0.01    8.46    2.76    8.26    4.95   15.87
 100 145 245   69.96   -4.08    1.89   -5.97    0.25    0.00    0.06    0.00   -0.04    0.00   -0.02    8.05    2.84    7.46    5.47   15.71
 100 146 246   70.28   -3.79    1.75   -5.54    0.25    0.00    0.06    0.00   -0.04    0.00   -0.02    8.14    3.21    7.75    5.93   15.20
 100 147 247   71.38   -4.50    1.83   -6.33    0.25    0.00    0.05    0.00   -0.04    0.00   -0.01    8.11    3.29    6.97    6.42   14.72
 100 148 248   71.96   -4.22    1.65   -5.88    0.25    0.00    0.05    0.00   -0.04    0.00   -0.01    7.90    3.67    7.50    6.91   14.47
 100 149 249   73.35   -4.91    1.57   -6.48    0.25    0.00    0.04    0.00   -0.05    0.00    0.00    7.70    3.81    6.68    7.47   14.17
 100 150 250   74.19   -4.63    1.59   -6.22    0.25    0.00    0.03    0.00   -0.05    0.00    0.00    7.47    4.18    7.24    7.90   13.91
 100 151 251   75.63   -5.53    1.69   -7.22    0.25    0.00    0.03    0.00   -0.05    0.00    0.00    6.96    4.34    6.63    8.49   13.87
 100 152 252   76.94   -5.04    1.71   -6.74    0.25    0.00    0.02    0.00   -0.05    0.00    0.00    7.01    4.71    6.76    8.91   13.38
 100 153 253   79.56   -5.02    1.82   -6.83    0.25    0.00    0.01    0.00   -0.06    0.00    0.01    7.60    4.83    5.46    9.36   12.21
 100 154 254   80.92   -4.73    1.63   -6.36    0.25    0.00    0.01    0.00   -0.05    0.00    0.01    7.22    5.18    6.71    9.73   12.17
 100 155 255   83.79   -4.71    1.88   -6.59    0.25    0.00    0.00    0.00   -0.06    0.00    0.02    7.02    5.32    5.20   10.20   11.92
 100 156 256   85.44   -4.38    1.66   -6.03    0.25    0.00    0.00    0.00   -0.05    0.00    0.02    6.94    5.66    6.42   10.56   11.63
 100 157 257   88.42   -4.48    2.02   -6.50    0.25    0.00   -0.01    0.00   -0.05    0.00    0.03    6.59    5.83    5.09   11.04   11.51
 100 158 258   90.31   -4.16    1.47   -5.62    0.24    0.00   -0.01    0.00   -0.04    0.00    0.02    6.47    6.17    6.18   11.36   11.27
 100 159 259   93.35   -4.45    1.70   -6.15    0.24    0.00   -0.02    0.00   -0.04    0.00    0.03    6.04    6.32    5.03   11.82   11.21
 100 160 260   95.49   -4.12    1.43   -5.54    0.24    0.00   -0.03    0.00   -0.04    0.00    0.02    5.96    6.67    5.94   12.19   10.97
 100 161 261   98.43   -4.74    1.47   -6.21    0.23    0.00   -0.04    0.00   -0.03    0.00    0.02    5.42    6.84    5.13   12.61   11.06
 100 162 262  100.91   -4.30    1.44   -5.74    0.23    0.00   -0.04    0.00   -0.02    0.00    0.02    5.39    7.21    5.60   13.00   10.72
 100 163 263  104.96   -4.04    1.25   -5.29    0.21    0.00   -0.05    0.00   -0.01    0.00    0.01    6.07    7.20    4.02   13.38    9.61
 100 164 264  107.57   -3.69    1.17   -4.86    0.22    0.00   -0.04    0.00   -0.01    0.00    0.01    5.82    7.52    5.46   13.69    9.48
 100 165 265  111.94   -3.35    0.97   -4.31    0.20    0.00   -0.04    0.00   -0.01    0.00    0.01    5.75    7.47    3.71   13.95    9.17
 100 166 266  114.63   -3.14    1.00   -4.14    0.20    0.00   -0.04    0.00   -0.01    0.00    0.01    5.52    7.79    5.38   14.33    9.09
 100 167 267  118.97   -3.05    1.10   -4.14    0.18    0.00   -0.05    0.00    0.00    0.00    0.00    5.24    7.92    3.73   14.60    9.11
 100 168 268  121.83   -2.89    0.79   -3.69    0.18    0.00   -0.04    0.00    0.00    0.00    0.01    5.02    8.22    5.21   14.94    8.94
 100 169 269  126.11   -3.07    0.74   -3.81    0.16    0.00   -0.04    0.00    0.00    0.00    0.00    4.69    8.34    3.78   15.05    9.00
 100 170 270  129.17   -2.93    0.56   -3.49    0.15    0.00   -0.03    0.00    0.00    0.00    0.00    4.56    8.67    5.01   15.51    8.80
 100 171 271  133.17   -3.61    0.51   -4.11   -0.15    0.00    0.02    0.00    0.01    0.00   -0.01    4.15    9.00    4.08   15.80    9.09
 100 172 272  136.51   -3.40    0.45   -3.85   -0.14    0.00    0.02    0.00    0.01    0.00   -0.01    3.97    9.30    4.73   16.13    8.81
 100 173 273  140.86   -3.93    0.29   -4.22   -0.13    0.00    0.01    0.00    0.00    0.00    0.00    4.04    9.35    3.72   16.44    8.45
 100 174 274  144.16   -3.96    0.28   -4.24   -0.12    0.00    0.01    0.00    0.01    0.00    0.00    3.67    9.71    4.77   16.77    8.49
 100 175 275  148.48   -4.73    0.23   -4.96   -0.11    0.00    0.00    0.00    0.00    0.00    0.00    3.34    9.75    3.75   17.09    8.52
 100 176 276  152.18   -4.57    0.23   -4.80   -0.11    0.00    0.00    0.00    0.01    0.00    0.00    3.40   10.06    4.37   17.46    8.13
 100 177 277  156.54   -5.50    0.24   -5.74   -0.10    0.00   -0.01    0.00    0.01    0.00    0.00    3.12   10.05    3.71   17.78    8.09
 100 178 278  160.62   -5.16    0.23   -5.39   -0.09    0.00   -0.01    0.00    0.01    0.00    0.01    3.13   10.41    3.99   18.13    7.70
 100 179 279  165.56   -5.70    0.09   -5.78   -0.06    0.00   -0.01    0.00    0.00    0.00    0.00    3.39   10.45    3.13   18.32    7.12
 100 180 280  169.63   -5.56    0.07   -5.62   -0.05    0.00   -0.01    0.00    0.00    0.00    0.00    3.04   10.77    4.00   18.63    7.12
 100 181 281  174.36   -6.51    0.12   -6.63   -0.04    0.00   -0.02    0.00   -0.01    0.00    0.00    2.63   10.77    3.34   18.35    7.34
 100 182 282  178.80   -6.20    0.00   -6.20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    2.69   11.10    3.63   19.17    6.98
 100 183 283  183.69   -7.17    0.00   -7.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    3.13   11.09    3.18   19.46    6.81
 100 184 284  188.38   -6.80    0.00   -6.80    0.00    0.00    0.00    0.00    0.00    0.00    0.00    2.57   11.40    3.39   19.79    6.56
 100 185 285  195.43   -5.80    0.61   -6.40    0.02    0.07    0.01    0.01    0.01    0.00    0.00    4.43   11.36    1.02   20.30    4.41
 100 186 286  200.13   -5.59    0.15   -5.74    0.00    0.04    0.00    0.00    0.00    0.00    0.00    4.11   11.66    3.37   20.54    4.39
 100 187 287  207.02   -4.94    1.07   -6.01    0.03    0.10    0.01    0.01    0.00    0.00    0.00    3.44   11.68    1.18   21.08    4.56
 100 188 288  212.04   -4.60    1.05   -5.65    0.03    0.10    0.01    0.01    0.00    0.00    0.00    3.52   11.98    3.05   21.45    4.23
 100 189 289  218.62   -4.42    2.07   -6.49    0.05   -0.12    0.04   -0.03    0.01   -0.01    0.00    2.68   12.08    1.49   21.75    4.53
 100 190 290  223.91   -4.00    1.77   -5.76    0.05   -0.12    0.03   -0.02    0.00    0.00    0.00    2.57   12.36    2.79   22.13    4.27
 100 191 291  230.60   -3.90    2.47   -6.36    0.07    0.14    0.03    0.03    0.00    0.00   -0.01    2.37   12.47    1.38   22.50    4.17
 100 192 292  235.98   -3.54    2.08   -5.62    0.07    0.13    0.03    0.02    0.00    0.00   -0.01    2.10   12.79    2.69   22.81    4.07
 101 137 238   79.15   -0.90    1.18   -2.09    0.25    0.00    0.05    0.00   -0.03    0.00    0.00   10.02   -0.34    8.69    0.71   18.26
 101 138 239   77.93   -0.93    1.28   -2.21    0.26    0.03    0.05   -0.01   -0.04    0.00    0.00   10.00   -0.28    9.30    1.14   17.98
 101 139 240   77.49   -1.71    1.30   -3.01    0.24    0.00    0.06    0.00   -0.03    0.00   -0.01    9.78   -0.04    8.51    1.48   17.81
 101 140 241   76.61   -1.69    1.36   -3.04    0.25   -0.01    0.05    0.00   -0.04    0.00    0.00    9.69    0.11    8.95    1.97   17.46
 101 141 242   76.34   -2.58    1.80   -4.38    0.25   -0.06    0.06    0.02   -0.04    0.00   -0.01    9.53    0.42    8.34    2.38   17.29
 101 142 243   75.82   -2.50    1.52   -4.01    0.25   -0.01    0.05    0.00   -0.04    0.00   -0.01    9.39    0.54    8.59    2.86   16.93
 101 143 244   75.84   -3.39    1.90   -5.29    0.25   -0.05    0.05    0.01   -0.04    0.01   -0.01    9.27    0.98    8.05    3.39   16.65
 101 144 245   75.62   -3.29    1.71   -5.00    0.25    0.02    0.05    0.00   -0.05    0.00   -0.01    9.09    1.01    8.29    3.77   16.34
 101 145 246   75.85   -4.25    1.95   -6.20    0.25   -0.02    0.05    0.01   -0.05    0.00   -0.01    8.78    1.40    7.84    4.24   16.13
 101 146 247   76.05   -4.01    1.84   -5.84    0.25    0.00    0.05    0.00   -0.05    0.00   -0.01    8.81    1.52    7.87    4.73   15.71
 101 147 248   76.75   -4.78    1.91   -6.69    0.25    0.00    0.05    0.00   -0.05    0.00   -0.01    8.82    1.92    7.37    5.21   15.24
 101 148 249   77.17   -4.58    1.82   -6.41    0.25    0.00    0.04    0.00   -0.05    0.00    0.00    8.54    2.08    7.65    5.75   15.03
